Datum,Standort,Parameter,Intervall,Einheit,Wert,Status
"2021-01-08T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19,"provisorisch"
"2021-01-08T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",13.51,"provisorisch"
"2021-01-08T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",41.06,"provisorisch"
"2021-01-08T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-08T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",,"provisorisch"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",49.37,"provisorisch"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",34.27,"provisorisch"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",41.87,"provisorisch"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",15.03,"provisorisch"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",20.56,"provisorisch"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",17.09,"provisorisch"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",29.36,"provisorisch"
"2021-01-08T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-08T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.97,"provisorisch"
"2021-01-08T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.33,"provisorisch"
"2021-01-08T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.03,"provisorisch"
"2021-01-08T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",33.52,"provisorisch"
"2021-01-08T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",47.72,"provisorisch"
"2021-01-08T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.55,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.3,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",24.1,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",11.81,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.97,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",17.64,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",20.25,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",16.18,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",38.03,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-09T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",12206.08,"provisorisch"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",36.57,"provisorisch"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",24.18,"provisorisch"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",32.85,"provisorisch"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",16.58,"provisorisch"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",20.81,"provisorisch"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",16.45,"provisorisch"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",35.54,"provisorisch"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-09T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",,"provisorisch"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",33.09,"provisorisch"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",20.28,"provisorisch"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",32.19,"provisorisch"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",14.62,"provisorisch"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",21.17,"provisorisch"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",19.18,"provisorisch"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",34.35,"provisorisch"
"2021-01-09T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-09T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.94,"provisorisch"
"2021-01-09T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.18,"provisorisch"
"2021-01-09T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",15.66,"provisorisch"
"2021-01-09T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",31.87,"provisorisch"
"2021-01-09T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",45.68,"provisorisch"
"2021-01-09T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.7,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",10.96,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.01,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",14.81,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",38.88,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.33,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",14.53,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",43.13,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-10T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7496.38,"provisorisch"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",15.32,"provisorisch"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",7.91,"provisorisch"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",17.17,"provisorisch"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",38.39,"provisorisch"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",17.48,"provisorisch"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.5,"provisorisch"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",42.59,"provisorisch"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-10T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",,"provisorisch"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",16.89,"provisorisch"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",8.93,"provisorisch"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",18.61,"provisorisch"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",36.25,"provisorisch"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",17.91,"provisorisch"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",16.64,"provisorisch"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",40.45,"provisorisch"
"2021-01-10T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-10T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.81,"provisorisch"
"2021-01-10T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.91,"provisorisch"
"2021-01-10T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.72,"provisorisch"
"2021-01-10T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",42.85,"provisorisch"
"2021-01-10T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",49.84,"provisorisch"
"2021-01-10T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.51,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.29,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",27.99,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",14.5,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",31.31,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",27.64,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",25.51,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",20.03,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",43.63,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-11T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11113.62,"provisorisch"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",40.27,"provisorisch"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",26.54,"provisorisch"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",36.31,"provisorisch"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",25.53,"provisorisch"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",26.71,"provisorisch"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",20.17,"provisorisch"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",43.1,"provisorisch"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-11T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",,"provisorisch"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",45.22,"provisorisch"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",31.21,"provisorisch"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",38.62,"provisorisch"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",23.16,"provisorisch"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",25.55,"provisorisch"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",23.14,"provisorisch"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",41.73,"provisorisch"
"2021-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-11T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",11.51,"provisorisch"
"2021-01-11T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.73,"provisorisch"
"2021-01-11T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",19.35,"provisorisch"
"2021-01-11T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",35.61,"provisorisch"
"2021-01-11T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",46.24,"provisorisch"
"2021-01-11T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.13,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.19,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",13.35,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.71,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",21.37,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",41.36,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",16.97,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.57,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",51.47,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-12T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",6249.04,"provisorisch"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",24.35,"provisorisch"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",12.89,"provisorisch"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",26.79,"provisorisch"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",38.88,"provisorisch"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",16.23,"provisorisch"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.82,"provisorisch"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",54.48,"provisorisch"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-12T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",,"provisorisch"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",40.93,"provisorisch"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",27.79,"provisorisch"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",35.67,"provisorisch"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",29.4,"provisorisch"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.96,"provisorisch"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",16.67,"provisorisch"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",45.09,"provisorisch"
"2021-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-12T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",9.58,"provisorisch"
"2021-01-12T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.29,"provisorisch"
"2021-01-12T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",16.35,"provisorisch"
"2021-01-12T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",47.57,"provisorisch"
"2021-01-12T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",61.89,"provisorisch"
"2021-01-12T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.01,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.17,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",18.88,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",7.72,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",24.27,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",44.38,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",8.35,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.61,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",71.31,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-13T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9992.01,"provisorisch"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",31.64,"provisorisch"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",20.65,"provisorisch"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",28.84,"provisorisch"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",43.88,"provisorisch"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",7.13,"provisorisch"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.32,"provisorisch"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",72.29,"provisorisch"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-13T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",,"provisorisch"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",46.49,"provisorisch"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",30.96,"provisorisch"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",41.43,"provisorisch"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",30.33,"provisorisch"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.57,"provisorisch"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.13,"provisorisch"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",57.46,"provisorisch"
"2021-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-13T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",8.25,"provisorisch"
"2021-01-13T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.65,"provisorisch"
"2021-01-13T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.24,"provisorisch"
"2021-01-13T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",54.76,"provisorisch"
"2021-01-13T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",79.07,"provisorisch"
"2021-01-13T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.97,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",34.87,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",18.45,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",38.39,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",35.24,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",6.07,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.22,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",61.12,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-14T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11874.61,"provisorisch"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",50.9,"provisorisch"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",33.51,"provisorisch"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",45.97,"provisorisch"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",31.09,"provisorisch"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.17,"provisorisch"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.98,"provisorisch"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",63.53,"provisorisch"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-14T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",,"provisorisch"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",50.31,"provisorisch"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",35.92,"provisorisch"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",41.15,"provisorisch"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",35,"provisorisch"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",7.39,"provisorisch"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.45,"provisorisch"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",57.43,"provisorisch"
"2021-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-14T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.82,"provisorisch"
"2021-01-14T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.87,"provisorisch"
"2021-01-14T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",13.62,"provisorisch"
"2021-01-14T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",57.23,"provisorisch"
"2021-01-14T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",73.4,"provisorisch"
"2021-01-14T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.32,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.25,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",34.23,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",15.06,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",42.38,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",21.71,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",12.91,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",37.72,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-15T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17730.21,"provisorisch"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",52.61,"provisorisch"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",34.3,"provisorisch"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",48.02,"provisorisch"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",20.3,"provisorisch"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.6,"provisorisch"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",13.25,"provisorisch"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",33.43,"provisorisch"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-15T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",,"provisorisch"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",47.35,"provisorisch"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",29.94,"provisorisch"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",44.64,"provisorisch"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",20.37,"provisorisch"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.47,"provisorisch"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.26,"provisorisch"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",36.18,"provisorisch"
"2021-01-15T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-01-15T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",10.5,"provisorisch"
"2021-01-15T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.53,"provisorisch"
"2021-01-15T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.74,"provisorisch"
